"user_id","resource_id"
691725,572
888323,552
1164945,363
683386,1124
188212,745
1157172,551
1381674,572
193418,1141
201737,551
509150,1103
1871785,1124
1892593,679
190328,515
1037472,523
1140238,551
1626774,552
1608776,752
2116455,523
946472,515
1074625,507
1091590,776
1151716,572
717041,563
1034644,757
1101002,551
711711,551
1945677,523
170352,490
1634333,750
1789486,840
707274,750
1278023,749
1239905,563
23838,553
1849953,507
793479,366
116677,750
190315,756
167156,519
1442623,1115
1574835,357
723292,523
1525745,490
192304,551
230082,742
690703,489
1640924,566
1623225,566
1489078,1103
1125881,551
1110789,563
2159779,840
709653,566
693762,523
1156199,741
1653695,745
1275413,764
184123,515
1283697,794
1155399,490
1019362,571
2176583,504
690389,519
204922,563
693236,1144
1105732,365
1063789,507
368760,566
1817785,749
694768,551
1102016,809
703921,840
781828,357
1142716,363
433220,502
706032,552
204477,366
187992,516
1722125,570
1642428,363
1350935,749
1548348,515
1456520,551
1018155,368
644052,552
196458,679
940893,551
923525,358
695451,509
1066376,490
1040687,489
2138509,840
723979,502
1047128,764
1899143,566
2003865,907
1140010,572
1328367,753
1039113,515
674398,570
1828506,908
1783278,753
701540,551
1142396,1103
1806126,840
1167351,908
1274070,523
507092,507
698964,1140
1610016,809
645783,1125
1294195,829
1001464,1100
109619,553
1415743,503
1612766,502
137523,571
1638397,519
915730,551
2186903,908
2066347,1140
2106793,1103
1256367,514
1138392,814
1124712,509
1129442,551
753050,551
1601667,794
177374,490
1026883,368
169671,551
642745,516
709369,551
1600636,776
2121895,566
1473740,489
1187773,356
1244030,566
748845,502
181164,517
179377,551
1942950,507
1109956,504
1970875,1185
1620903,741
566630,551
1609270,794
169256,753
1014891,794
1859391,1103
1135732,514
1318241,568
1151426,659
1648722,566
1892428,840
172273,489
1147088,504
1791189,814
1000244,569
1822310,566
1590190,551
1140007,749
1019945,679
733063,794
778302,511
1037208,503
1302786,744
721853,1125
1082572,551
719120,1156
1144915,570
906246,489
2087932,564
1263469,745
1621557,504
206340,1115
1933942,679
1183466,752
1820488,909
2067744,1156
1153848,750
1363555,490
1119648,507
1596008,551
2114174,907
1124712,745
1117576,504
1345052,743
1088077,552
264496,1141
1042604,1125
1165012,513
826760,569
1103641,551
1093712,551
1176573,745
1859251,490
690391,516
1196498,514
1030405,564
716134,745
188892,571
1828826,514
1373096,566
1147807,753
366779,572
206340,523
764807,502
2096935,490
1674954,508
721773,514
197514,523
753480,829
1554735,490
1165446,503
1547868,679
1171809,551
1872793,514
183704,672
720840,566
423801,366
1936093,502
251612,489
1391248,1100
174382,552
1553752,551
1377985,551
1338955,502
2093166,507
169775,516
918382,551
2072339,764
741101,566
1800220,566
1363562,745
1784363,810
1968259,749
186894,551
1191775,743
1858274,566
1157324,1103
1106817,551
1042157,908
1603441,840
715809,566
1645721,566
737758,489
702847,568
2069849,1160
1135219,566
1172943,361
1896207,553
167905,1102
1586901,566
1150042,551
690169,752
1977258,670
911946,679
1062361,794
198821,1140
910711,564
715161,551
1117287,551
1164317,569
1001154,803
1604877,566
1590483,551
1617571,507
1502262,745
225246,765
1829642,794
169570,566
1140264,776
1180431,1125
1485736,489
1379463,551
585168,765
693873,523
1628685,490
1103929,489
1315508,1185
1521357,566
1043175,745
1412252,551
937421,1138
692573,490
1129898,569
1537125,551
682154,1140
1154901,572
2115464,357
1646322,814
706118,679
1813069,570
1153564,551
207242,1146
1140815,743
1136192,569
169340,1099
721027,563
1176396,361
1056019,502
693081,571
1129146,551
1000683,566
1876572,840
726848,516
1113237,504
1084590,511
1945596,515
1786148,810
914178,515
2131968,1103
1102181,750
1839916,566
1827343,562
1124047,794
1914040,744
1152600,566
1320312,568
2021949,566
1482540,551
713049,514
1815017,562
1738699,513
693638,1184
210725,764
1594722,551
1262835,489
1130706,777
1025514,502
709761,745
171249,570
1132874,515
1092416,840
1022202,745
712471,551
742945,570
1179262,566
930808,551
785551,571
1144084,566
1499564,566
1151468,570
1830042,490
1817166,571
1093340,777
1909863,840
1769169,840
167946,502
1757487,794
1443197,551
166527,507
168368,514
1115104,553
1111486,551
1146579,756
1793517,756
639885,809
1558390,566
1878864,794
1253349,909
1631959,813
1331696,551
1099719,490
690189,569
1926110,1103
1438534,743
2068358,1124
1632474,503
1811022,1103
205291,357
1625911,809
1598699,502
698038,1161
1161092,743
203581,566
1464866,572
176617,361
1296682,566
1625911,490
1640287,749
1017272,503
1682875,749
175902,515
1246142,552
1079191,809
692661,366
1144352,566
182106,552
748836,840
696293,523
169907,810
1189927,551
1793517,566
1633896,570
1752411,794
727235,1103
724523,523
1851860,840
376407,672
1384541,357
206666,1161
1140962,517
1225363,551
1294373,566
1033661,523
202654,553
1383008,502
1134063,566
1300473,749
1626934,503
1582552,551
1146730,566
1336591,551
104929,745
1299389,504
1066356,553
2067056,490
966156,809
690593,1103
1009239,1140
619070,764
685337,745
266375,840
1059717,361
1857585,515
1192189,551
1857906,1104
764807,1140
1594730,490
991644,364
164677,511
1322213,514
692160,749
1760179,840
1216906,551
642745,515
1640165,566
1158521,1116
410267,523
2047239,566
909788,357
1148951,551
957660,863
1272296,515
1001325,490
1752479,507
1863188,564
192113,1115
1144467,551
1124442,551
1842951,794
1170084,664
802511,752
1159859,513
209117,1100
1175035,511
1385054,1161
645495,551
1627334,757
1381208,551
1631577,514
576466,571
1022992,572
186108,489
1831299,507
1594077,551
180155,566
707256,1161
199046,571
730560,572
1856464,515
200188,840
1002683,504
197936,566
879746,523
1866447,1145
692351,1188
1161398,551
1003109,368
711721,552
1167601,551
1379142,551
1863020,749
998460,515
208250,552
187457,519
958094,569
717981,515
1351930,750
2002704,1144
1609533,764
1161802,752
1140201,551
455375,568
1332245,508
1138976,764
1245218,551
1157793,572
1298876,745
1098106,552
736143,745
203776,566
1142046,566
721342,570
1861045,566
1618581,794
1610490,908
1241713,551
1162810,840
1729937,659
967765,572
684368,356
1656326,566
712673,489
1006293,356
1842403,489
854202,569
1352773,489
303340,745
208498,749
1211873,551
1412257,523
830310,489
989853,1156
1827452,757
586772,502
188263,367
769126,507
2108517,1147
1010959,363
187506,794
175670,551
1693346,566
727428,502
717724,572
1082710,569
185296,566
1023806,515
1615748,507
1077373,551
1361593,750
1857257,794
871129,572
1166421,757
1192077,551
193151,1140
182992,519
968293,366
707850,523
170499,502
1408242,490
103813,489
1591493,794
1142039,566
200543,551
207696,1181
1355092,507
1837289,1125
167778,571
1042238,515
1085856,551
698163,519
722735,749
1769134,794
186168,794
162682,1116
31884,672
740362,840
689117,551
1778358,745
1127781,507
1151717,672
712812,572
1677807,679
1131356,570
730493,356
748396,517
1024948,515
715762,519
1150400,570
199325,744
1138071,566
1990045,553
894667,489
1592075,749
1061135,519
1616585,503
229936,912
745588,809
1479815,566
107079,794
1712103,664
447886,523
720678,679
1078036,503
2041112,741
104249,862
189124,551
1692465,1156
205610,571
1074325,514
716973,569
1175207,551
689198,566
597451,357
716140,490
161545,357
1437450,566
1395017,570
2124486,356
949483,516
1649584,566
1122472,566
1011664,367
699300,1103
1294229,551
1079585,551
927090,552
1143628,490
172085,515
1136634,489
1836127,840
1136646,570
916717,570
1150312,504
1151669,672
1358119,749
1030747,566
996761,361
638467,551
1084959,551
713049,523
1205662,809
704419,516
1764273,363
1746647,507
1379661,672
713003,490
1074214,507
1095857,564
1129546,490
1346102,552
222708,514
1199616,566
1644045,566
1638145,502
1747325,810
253280,571
707131,356
1118226,551
1011101,777
1274761,489
2063162,513
709715,551
1070741,507
1643679,361
1811861,507
1166682,553
706989,362
720761,489
1610290,741
1397772,753
209548,515
1826367,840
746901,551
1352292,572
1320152,516
1093168,551
724394,515
724151,551
1546236,776
1225667,551
1092977,551
712432,356
1858215,504
739478,366
391737,566
1177849,566
1098662,551
718037,569
1200534,566
1827153,1100
1617462,829
263908,356
194548,367
1471974,490
846928,523
1037675,794
1911787,569
1470842,566
1358050,551
719501,516
929430,490
1143095,507
1020827,490
1331853,551
2152359,515
1614091,743
233762,745
1905565,514
1094306,909
1277689,745
1641839,490
1451040,523
1752808,507
697544,551
694465,551
181694,562
1086523,551
1377862,566
1218481,794
894752,566
200172,566
748396,551
1176847,752
1137633,753
200508,566
203234,552
911209,515
1627752,568
1031316,508
1378014,1160
587309,569
1521875,551
1260578,553
1044561,504
213272,840
1226213,551
1619746,566
619070,514
1132018,551
656173,569
1820016,1125
2061318,752
1109328,551
1864447,749
717073,552
960652,756
717358,564
703495,523
752765,489
1094089,504
992419,515
772300,366
1104916,490
184928,516
1139451,570
1151640,519
209353,523
1020166,551
1813069,752
729258,523
739478,564
1593504,809
2128770,356
1104211,504
697378,551
846023,566
1793503,912
189360,745
1014277,507
1221165,566
1795991,862
1825492,363
747627,519
1144542,553
768322,741
245437,523
202243,551
1171462,553
1264483,794
438805,357
1857088,571
671260,1138
423003,509
1165672,840
1146588,551
1249302,794
210232,551
1856012,659
175686,519
593035,361
706156,566
184722,515
1348730,551
1080174,507
1357622,572
640249,490
104754,551
1171606,490
184244,357
1397290,551
717809,745
200097,1138
1629448,562
1229731,744
1855165,361
923528,519
1128474,490
1361506,777
1151099,566
1148480,523
884056,764
1689256,670
1938912,566
1184684,566
701543,1099
1805341,840
1293182,745
1640862,490
1837577,502
914557,679
1264677,361
642745,502
201972,670
1485235,489
1619284,566
2143602,566
185222,809
1878445,566
702446,553
1829731,794
1566193,502
1597741,809
718855,515
1806202,752
1900829,514
714604,515
1177507,507
221795,551
1615936,679
1138133,551
702027,752
1822453,810
1853104,764
1142886,551
2004613,810
1539080,502
1841177,840
711228,366
1831402,809
722231,749
712559,507
1008044,490
1596164,514
206486,745
1121299,489
1123695,356
1591821,490
693035,515
2007233,794
1387473,551
209671,551
1936272,814
745133,490
712604,502
369656,504
1879309,1100
911812,366
1359038,489
1119054,745
1892617,1103
1038888,1100
1589020,764
1143565,502
170842,523
184755,507
1149699,551
184078,361
684368,357
725619,566
522549,519
196530,514
1042859,489
1478915,794
199168,570
1173531,551
1214099,566
1142031,551
1789993,809
1158094,551
185816,507
716388,564
717798,515
151356,745
1082715,514
914082,810
1158705,551
1848618,566
1860246,679
1150680,777
725672,489
1094235,562
1189706,551
2021829,1125
199628,357
1625898,566
1116932,551
174192,551
935343,566
197942,745
749564,569
1160140,791
166756,507
184796,490
722135,1152
1504734,1184
1139521,551
1028415,515
1875611,1152
1142420,1103
1647552,566
1686931,566
104128,1125
166365,566
1083902,551
1159093,551
188586,553
922293,502
106869,745
1490522,551
718824,507
1141774,490
636273,511
1132047,569
181015,551
783553,566
1336396,745
1335555,566
1646932,794
1798018,840
224507,1187
1370897,551
209332,1186
418716,517
710566,745
1241054,361
2062991,837
1737828,552
64441,1125
1856864,753
171790,503
200096,519
1057267,511
1874261,504
1620165,764
1042451,357
1155011,840
1836521,566
1793632,810
103608,764
1023061,502
935254,523
1607582,514
929420,551
1202677,741
1609907,490
1158920,800
1631140,1128
1456287,670
1310585,566
108885,571
668506,361
206627,516
1765917,749
722310,551
179410,489
209647,572
1236098,514
993816,551
1494786,514
690929,517
1166840,566
1379449,551
939061,564
1785696,794
1092670,791
1267398,741
1015513,514
698883,765
709015,517
667423,810
151785,503
1035674,551
1375114,551
175335,363
1939869,745
1868719,1141
1675231,490
1221608,744
1368868,566
728033,358
1455003,551
1082043,840
911070,357
694563,551
699429,572
2117087,757
642849,571
109399,1125
193408,503
1851431,1129
742705,840
1130647,566
717365,745
173621,1184
1638826,745
185029,572
1145464,664
110360,1125
164452,862
202599,562
189219,679
725139,809
1648437,566
1191141,864
721328,566
2125486,507
1021375,358
917023,679
744913,756
198016,489
2057484,794
1350319,551
1146327,511
1576051,507
1012857,777
229911,1100
1091490,551
722421,551
1373567,507
1855776,1124
934775,368
1187783,794
2117577,1129
2140254,1125
718342,519
1126392,551
1823528,504
1341588,840
1188191,1115
726549,568
889924,515
1455354,551
423003,514
1586977,514
1878368,809
1497465,551
2053822,566
1161164,551
847580,566
211107,664
177163,566
206025,744
723010,566
1003009,791
1439659,517
1540783,664
1052668,1152
1825084,564
584666,519
712936,1103
1739734,794
1773231,810
1547992,570
1778865,810
1640184,794
740445,357
1808564,490
1799133,490
2149466,566
1005482,490
1913357,749
1086050,564
750206,764
1150196,552
1716345,745
1844734,511
1158228,502
644990,363
1475994,551
1770114,566
722848,515
2063043,909
1102595,570
1606201,745
934413,490
2131626,753
2130990,840
1061378,504
1079052,551
1083485,489
1603483,566
666995,566
1242165,357
893659,750
1088438,566
1671510,907
712976,562
201559,664
1322796,794
1134753,551
1131631,357
727556,566
443908,572
2066260,764
1583639,742
1599078,745
1107353,551
1855053,1156
1358010,571
1623194,566
1172773,551
190956,507
1152571,502
1821902,1152
2106496,566
1615200,840
107135,552
900116,504
694816,765
1818555,566
1225621,757
727592,794
1315827,749
733483,515
1142831,566
1622717,794
195009,514
188374,356
1662102,752
112014,489
174335,1138
946253,490
836396,514
192569,360
1010304,490
1832270,840
714469,829
826147,1161
1098620,490
1172086,551
190315,1100
1128065,908
1178969,551
192932,1140
1153002,572
691537,840
1064512,552
1119420,749
2132107,1188
172949,507
1141695,572
914698,551
1909337,566
105506,568
212437,361
696622,564
1157691,570
1808538,490
1594079,551
1746296,562
989537,523
1770653,504
708654,909
187811,551
1393142,566
1139929,551
1109193,551
1173217,764
206383,572
1501344,553
1928084,489
1601810,566
743923,566
728287,518
666150,566
1822369,357
187300,356
1172398,490
716750,523
690180,749
1123690,551
103621,765
1153011,504
748679,503
937619,1103
1851767,840
1521400,566
1012653,570
171026,562
1809182,741
1983830,791
159838,1139
1554141,566
189252,523
2072955,745
1145629,809
1373342,551
1497834,745
1791218,745
1157528,551
169763,359
1865304,566
1596213,745
145237,515
855779,566
103481,519
2011257,517
1119065,572
1143249,514
183056,1140
953174,490
1866973,489
1143937,490
713006,502
1693357,741
1675766,566
686086,750
277892,566
999000,490
1213590,570
822171,523
722430,572
1038598,517
1452703,551
612745,571
700361,912
992159,1103
195166,672
1086420,519
706994,490
1043302,503
692648,523
1638287,741
1017146,518
695485,551
725284,809
144914,515
1371778,572
1374379,551
194111,523
710790,502
942297,564
1836771,507
1642346,764
186033,564
1038665,513
1349624,502
190439,551
1805671,912
174950,562
371408,363
730015,756
928331,1125
1030612,519
1621466,745
1144738,551
1419611,508
1015181,523
1075830,515
1146380,523
175037,750
1507698,490
840548,551
862873,551
1143440,514
1130066,523
1146552,551
1146028,551
204442,742
1152892,569
732879,1125
165952,516
1107512,551
500123,777
1575243,829
932132,366
173117,571
721881,570
1669852,570
178435,791
721386,551
1114629,551
216126,1161
626574,745
720739,765
638589,552
1818318,794
1754192,507
1793730,840
1060280,504
1391544,803
1345241,551
200571,752
152007,514
1466366,502
701479,519
1040334,367
718563,752
1061246,490
1000187,490
564020,489
1100506,519
1026131,519
714619,864
2113071,489
1201610,490
1791995,572
1550809,551
170847,515
1651120,490
1493217,571
1839940,511
1374085,504
1093208,511
1084619,490
738155,551
1031370,489
104002,366
2006042,515
958497,523
192337,516
262045,745
1608068,507
405820,564
624311,794
1331962,551
178557,745
1442112,566
424421,745
1831224,566
1741916,515
2069123,514
1636295,504
1531771,551
797530,1138
1157972,551
939150,490
1515164,551
1928304,1100
593356,507
425313,757
203969,752
582315,566
1552687,749
1590941,794
103489,515
1478442,490
1028940,569
1637340,749
1151738,508
1790006,840
1015010,518
1358513,745
1129074,511
212918,829
1154803,490
985671,568
1065272,551
1482826,679
1634424,794
1146999,551
1144272,1185
2153934,1104
194245,1102
646571,551
2068605,566
1487212,749
2131835,794
1368528,566
1296450,490
702127,566
1817289,356
1785491,514
695675,551
1106061,566
1164178,659
1549045,749
1136784,1125
683733,551
1080112,752
1162769,566
1429218,1103
1651734,569
1767092,357
1187740,489
1122092,794
104234,489
1855927,566
1195367,551
1127321,507
1941633,564
1762835,566
715014,572
1112679,551
1087884,507
585917,569
1109611,551
1131958,551
1290402,502
1606211,570
1241962,551
1140268,551
1490677,551
1526509,490
1648837,566
1178396,553
1798096,1115
189362,570
1558645,551
946222,366
2049391,814
1961379,502
1108668,489
1163370,551
1022100,507
1804337,504
910872,794
1089002,679
1154401,507
1180953,551
208411,563
1752750,794
1132597,551
710024,358
1846135,566
1873588,572
1818729,670
1317079,1100
412061,564
1499420,764
1040630,809
229936,765
1078186,572
1129442,814
176380,1099
452075,570
989957,670
1551592,356
1374711,810
226675,745
1856075,515
1161676,551
1769494,749
851621,489
103734,764
1585572,551
190211,566
201025,809
1495768,794
1343325,1184
1992635,741
733960,523
1593617,503
1144380,679
197106,809
720036,570
693687,551
1142579,570
200573,1141
1226608,511
1240210,551
1275897,489
1085832,1115
206704,745
811345,553
1037872,570
1223139,1102
1330239,1115
1591434,741
104437,356
1751451,745
707438,551
999738,679
1712110,507
1828243,564
1571795,791
1200889,551
1178968,745
293305,502
1534908,670
1610046,741
1965464,777
1648608,566
744189,571
1800316,566
1384875,566
1401835,569
1533983,502
1846115,566
200385,566
933698,515
1841594,490
189975,366
735090,366
1342040,507
201074,1103
105202,745
724703,745
1093553,794
695647,523
1189270,504
1375413,562
1438598,551
733151,490
1631815,566
173184,757
1218767,514
729271,1184
104032,765
719509,490
1615885,551
694973,551
114965,810
200930,517
1084617,552
184280,664
1904837,670
1173443,504
1317716,515
749920,507
1031367,490
1041411,504
1578662,551
1141253,566
1005159,752
922374,368
1799327,794
693236,863
1105998,566
694631,551
539951,813
196452,551
1264341,907
1597430,513
2013604,566
2118575,1100
1585444,813
216592,516
849305,489
1060051,523
1238463,570
1810640,809
176557,809
1081002,514
176411,829
1220731,551
1072695,672
1148976,571
1852115,814
1529524,752
720259,571
1677333,814
1255728,551
1387257,664
1493756,504
1624072,814
1753988,490
207755,1100
1511187,515
1313522,566
1438712,743
1002292,514
1840348,502
723930,365
2113343,908
1170684,742
1375095,572
1005545,518
938136,672
1109547,489
693552,523
499560,361
1803594,794
1743742,566
728418,502
519361,514
1371535,551
687979,1140
1005399,489
1110994,551
1546876,504
1739869,749
2044313,1144
271595,1138
1217180,502
1743701,562
997583,490
720993,777
1348602,572
197250,672
1174940,1184
583179,514
1803596,566
1042378,357
1487250,750
1166930,764
201443,551
1372827,551
1147280,1125
728421,365
1139697,490
697304,1103
1863356,840
703217,490
1723331,659
708671,909
1346572,523
703769,755
2144175,794
699369,566
726811,515
1325177,551
740846,572
1112417,513
1564117,551
1798740,907
712604,566
174962,571
692351,1100
1018709,517
1821671,570
1867288,1144
1026652,765
1098091,551
1002185,368
1651103,753
1715524,572
1116880,490
1013643,519
702127,1185
969784,515
1836496,511
746057,1103
1027391,490
235517,1138
1929528,749
1134975,551
194262,356
1093340,776
691085,571
1872550,1146
1195185,745
1002092,515
197719,517
212782,1125
1172361,745
1610490,794
1177998,814
1902858,670
1067882,517
190863,551
1672825,810
1486332,551
933731,503
2105399,764
714592,572
1738115,490
2062974,552
1148032,489
973212,791
1200705,490
1491767,504
1487212,502
1573448,514
1577236,794
1035769,516
1501864,551
983429,357
1042799,503
1649255,794
1763972,756
1866110,1144
1680762,569
103458,568
1633544,809
859407,358
1605499,570
191951,551
1596742,515
1130751,551
732161,569
706728,1103
1172344,513
999565,489
203439,1186
1163718,511
1825467,777
1522375,749
727382,752
1558152,551
1579635,490
1811172,361
1123528,908
963516,490
1396325,551
1115287,551
396545,1201
1207661,551
1801680,490
1747396,794
180257,356
935262,489
720268,490
702755,553
1502565,745
1174366,566
1592578,490
1797635,504
1037148,1184
1098779,809
937800,515
1389062,679
717433,566
709021,516
1596150,519
165140,791
1160367,551
1590027,679
215109,1101
1393770,568
189859,551
1142417,572
2056904,794
139498,517
336113,741
1141879,569
1161593,366
1671354,1100
1147560,756
1061363,566
1092345,361
1261617,564
1204280,562
1165952,864
2110252,908
1671669,1129
1115374,551
1383145,502
720840,515
733356,562
1610094,749
693227,564
694167,745
2092550,566
1159593,571
1171376,551
1490803,504
1252973,566
1387952,765
1092403,551
1231137,566
722540,570
1840101,566
1007118,514
217781,366
1389545,489
486644,551
690195,515
707133,523
183974,829
1046427,509
1887572,794
842822,514
186258,1152
213426,752
103764,1139
639702,551
2064577,566
1664231,553
1092820,361
1383125,572
162694,764
227457,1099
1965188,749
1198201,829
1008583,514
1025475,515
638428,490
1157267,741
1534450,551
1242504,750
1381504,566
2077321,566
1042569,745
139973,562
205605,1152
1347922,504
691689,794
1256606,566
1831463,490
1597295,809
643373,907
1497001,571
1518318,571
1426284,551
1527420,794
1826926,1125
734216,571
1801082,764
1009934,357
1352137,515
1381424,757
1750388,515
695994,489
1106125,551
1141315,502
1525668,551
1841561,1125
1156600,490
2067000,840
1808320,517
161848,1102
1050952,490
188407,363
1174910,551
1061902,519
169614,809
1159502,570
1967764,515
1413579,764
2055639,1161
727468,362
1145414,551
1017365,515
1142218,809
692761,564
397125,1185
1504690,572
1570375,566
1840997,840
1321664,570
434239,562
1096365,551
1155299,363
1158377,752
1129124,514
715923,1141
1552407,570
2082955,564
1029903,1101
1130187,764
1025688,363
210636,777
1012474,519
1761955,800
1670710,361
1111219,489
1148623,489
1114135,551
206880,741
189764,741
206918,515
332779,513
103469,551
1085454,490
727059,357
2058363,907
1047626,490
1927962,566
1235138,507
1648636,566
1834035,569
2019111,566
1679793,776
1182294,745
1094522,513
879622,361
694785,551
2051553,1156
1855788,840
163577,777
1855147,507
1179104,551
1177847,551
1309083,1100
671609,490
1379449,566
1337686,503
1597791,571
1158572,664
2078550,490
1148605,367
1469999,749
218678,752
2071770,776
1859567,742
1141963,551
634760,514
1023508,551
2065003,566
1448664,551
164210,1140
1823985,840
1154195,569
1594698,356
1721897,764
1549691,551
1552289,551
232511,794
1178240,551
860829,523
1858904,566
1266907,752
1222074,743
214602,356
1144367,1101
184912,562
1624332,809
1297523,551
407537,791
693116,489
160404,776
1095084,1103
1226376,744
1144719,551
512824,516
1487117,566
1185450,513
1846316,809
733602,741
2130275,572
166332,566
1836220,1125
897468,840
1868478,743
991393,794
1783466,507
786751,551
882763,364
1015263,568
1801637,757
698902,837
691537,552
1876815,1161
188984,513
1336202,551
1148697,572
161848,519
1802254,566
1091381,490
704985,566
2074858,566
1250736,504
1204788,745
766224,504
2038609,791
194811,571
1890534,563
1844862,515
601825,523
1343127,791
1508337,490
1609711,514
1819708,829
1159033,551
628224,552
1141407,489
1143065,507
186814,516
1678918,566
217271,1099
597377,551
1140048,745
1239321,551
673647,1138
933019,360
233932,523
1132541,551
2101584,749
735110,571
1166931,745
1454257,357
105009,360
209460,490
590992,569
171547,1103
724523,564
2054190,908
196849,551
716631,572
1556734,551
1499474,840
1454923,551
749548,572
1496568,551
694518,523
1636971,566
1598603,490
1014961,366
213499,1125
1608413,776
1627752,509
169572,553
1380299,504
1832981,829
177695,514
1905635,566
1723405,764
107079,777
1933890,566
1710170,566
1199616,744
418501,776
1611350,363
984018,551
731576,909
1745560,504
720983,551
1569760,745
933019,568
1021698,566
1036193,514
1850860,749
1946469,794
694366,749
726847,791
1869623,513
1492154,551
1295613,551
642225,566
1177007,745
214179,552
686779,551
695917,809
1005059,515
1910328,572
556205,1100
1852335,840
893503,776
1064974,509
1260418,749
1594848,757
1130330,551
725992,553
692957,777
1344214,564
1820207,514
1641925,829
179631,516
1848242,794
1608248,909
1149736,569
1159849,511
752810,570
472188,1184
1198430,670
600831,1184
423451,502
184531,750
1715357,1128
193636,356
1172460,507
1151745,566
177441,360
1054516,502
1243161,566
1301489,908
1782524,566
551785,840
406238,356
210212,1152
187755,571
173823,809
701170,569
1318241,509
1424601,563
1141512,566
181868,356
1136529,566
1637384,566
1539709,551
1099229,551
1873773,566
689753,1147
1957077,909
815940,571
1687046,1141
1853285,566
1607252,750
632726,489
1378546,551
985054,490
1218932,566
407058,515
2112710,553
694578,794
1990070,809
1743120,756
169271,523
1640555,566
1591199,572
1542315,515
1940259,764
992500,566
1641925,1156
692266,519
190290,507
1148335,490
1615924,490
1155042,551
1585813,741
286479,357
1142396,794
2188926,515
784496,741
2119393,840
1256454,566
202564,566
761127,489
1154315,551
1151774,508
2117875,908
1995962,570
767429,743
751355,362
1157659,742
210686,519
1691710,357
1018067,745
1474175,551
190173,566
1610026,741
1892372,813
930247,515
728289,572
1579887,813
1619408,794
1630562,489
1732181,670
465262,551
1610345,514
182391,564
964604,515
2115840,1184
1083514,514
1212714,551
176768,516
1692465,572
2091766,566
205121,809
1354778,840
704788,1140
732662,563
1800063,503
203535,571
703351,519
176411,552
1041607,569
914082,777
1590092,490
643329,909
1825171,679
2074111,794
2071366,570
1329194,749
709206,553
716544,514
1803660,764
1226750,749
2081973,1160
163672,1103
978941,502
658643,358
1122519,551
1076376,551
196542,551
1023319,504
1119107,551
1358199,777
629907,569
1565355,566
1004711,749
702745,1141
945309,571
1610738,569
164399,363
1145947,566
664368,764
186407,1125
1124042,515
227217,551
1107187,566
1185520,572
1513817,551
1607959,357
1543231,566
1673709,502
1096906,552
1382845,551
1120077,551
1591561,490
398251,745
1107945,551
1591560,551
1157199,572
1077376,514
1015169,515
909923,361
1091317,794
174327,519
1385928,551
207977,551
971773,1138
1488579,566
1178128,363
465318,672
1161082,514
1116038,523
1849027,837
1537855,566
1153481,504
739493,840
1941510,566
1569277,551
1151408,566
1178797,551
705917,908
1173379,490
644272,514
1144608,490
732943,553
1243696,1103
1443335,551
1741565,502
1856447,742
1377569,572
1847527,757
212437,366
1067807,523
776993,489
1261879,552
178846,502
1756615,1102
1343346,566
222708,1115
1752772,1103
751180,566
1273070,566
1029414,794
176557,566
1152091,742
1154107,551
1034252,745
1094318,502
1138119,502
709143,551
1605127,757
1607138,504
723096,1187
1793535,791
1665680,514
654631,361
518096,519
1844096,523
2062308,513
730712,517
737715,516
110301,1100
1228417,504
710235,519
638644,1185
694021,489
105764,515
736236,1145
1139228,670
893670,749
1006551,357
1480170,776
169060,551
1095151,572
1469768,570
1712319,566
465189,551
103715,571
919166,490
1370187,551
1142047,572
698831,679
1347413,551
1178405,514
1384082,551
1671510,670
1316448,357
1866384,814
702061,829
2069846,757
2069411,504
1805049,840
1100613,489
190965,1186
1855872,504
201332,514
1536710,566
951557,551
1159585,504
167841,1103
2083997,814
1640905,566
1809856,791
900423,571
103833,1099
1661788,765
106197,517
1811006,489
1822493,840
1119682,551
1085039,670
1021114,749
702654,776
1798730,794
643237,511
1207606,356
1618381,794
721542,523
1607770,764
192464,745
1980047,553
1385158,503
167741,752
1113407,551
834542,840
646054,840
1217079,490
1223271,551
1005921,570
1275875,566
1143607,776
1028121,551
1203499,514
1599982,566
1123963,356
1828551,840
2183876,1156
1597126,572
1141152,523
1174114,752
1665929,504
1857452,515
2108245,504
1139798,502
1550472,566
1077087,566
929290,757
1860974,1125
1160984,1115
1337593,507
1013751,504
860106,551
2129085,566
1614011,566
1006550,490
1145829,551
997583,514
2028348,566
370046,742
1144064,745
1078991,513
1496104,659
1287329,757
1860215,745
205026,1125
1331842,566
924842,519
722390,553
189233,551
1046299,514
180375,566
1140517,551
410267,864
1164683,515
1846890,566
685910,756
1178205,745
735193,551
1215428,551
1833367,810
1766844,564
2065477,570
1861335,794
2164515,356
1160587,502
743268,566
1821292,504
1121359,551
1992351,749
749378,502
722671,1140
195496,357
1379743,752
113566,357
430258,566
1831197,840
1645077,794
1607603,523
646427,745
1583214,791
1044994,490
1638824,566
1173392,502
1160595,551
1138504,564
703734,1115
1421004,551
1755371,507
2005089,814
164981,551
1386978,568
752571,864
1492724,551
1008599,502
1005923,490
1846857,1125
330252,552
735244,764
1905319,1125
124499,551
224841,570
2057582,572
687250,566
1015392,515
1117606,551
1401873,1129
443740,752
951006,551
1509643,551
1644873,566
1027486,570
716742,794
1998739,745
733354,1128
1590904,794
748847,1145
956813,757
1644453,489
927773,745
1858693,749
1379205,551
720324,566
553024,514
1015214,518
705371,672
1621264,363
732923,551
1653227,566
2017448,749
